,ticker,date,time,headline,pred_label
15,REGN,2022-02-04,06:30:00," Regeneron Pharmaceuticals Q4 Profit Increases, beats estimates Regeneron Pharmaceuticals Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
16,RCL,2022-02-04,08:00:00," Royal Caribbean Cruises Ltd. Q4 Loss Increases, misses estimates",0.0
17,ETN,2022-02-04,06:30:00," Eaton Guides Q1, FY22 Adj. EPS In Line With Estimates - Quick Facts  Eaton Corp. Bottom Line Rises In Q4 Eaton Q4 21 Earnings Conference Call At 11:00 AM ET ",1.0
18,APD,2022-02-04,06:00:00," Air Products Guides Q2 Below Estimates - Quick Facts  Air Products And Chemicals Inc. Q1 Profit Increases, beats estimates Air Products And Chemicals Q1 22 Earnings Conference Call At 8:30 AM ET ",0.5
19,AON,2022-02-04,06:00:00," Aon plc Q4 Profit Increases, beats estimates Aon Plc Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
0,CBOE,2022-02-04,07:00:00," CBOE Global Markets, Inc. Q4 Profit Increases, beats estimates CBOE Global Markets Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
1,TSN,2022-02-07,07:30:00," Tyson Foods Q4 Results Top Estimates; Backs FY22 Sales Outlook  Tyson Foods Inc. Q1 Profit Increases, beats estimates Tyson Foods Q1 22 Earnings Conference Call At 9:00 AM ET ",1.0
2,ON,2022-02-07,08:00:00," ON Semiconductor Guides Q1 Well Above Estimates - Quick Facts  ON Semiconductor Corp. Q4 Profit Increases, beats estimates ON Semiconductor Q4 21 Earnings Conference Call At 9:00 AM ET ",1.0
3,ZBH,2022-02-07,06:30:00, Zimmer Biomet Issues FY22 Outlook; Expects To Complete ZimVie Spinoff On March 1  Zimmer Biomet Holdings Inc. Q4 Earnings Summary Zimmer Biomet Holdings Q4 21 Earnings Conference Call At 8:30 AM ET ,0.5
4,HAS,2022-02-07,06:30:00," Hasbro Q4 Results Top Estimates; Boosts Dividend 3% - Quick Facts  Hasbro Inc. Q4 Profit Decreases, but beats estimates Hasbro Q4 21 Earnings Conference Call At 8:30 AM ET ",0.5
5,L,2022-02-07,06:00:00, Loews Q4 Profit Declines - Quick Facts  Loews Corp. Bottom Line Declines In Q4 Loews Q4 21 Earnings Conference Call At 10:00 AM ET ,0.0
6,PFE,2022-02-08,06:45:00, Pfizer Q4 Adj. Profit Rises; Projects 47% Operational Growth In FY22 Adj. EPS  Pfizer Inc. Q4 Income Advances Pfizer Q4 21 Earnings Conference Call At 10:00 AM ET ,1.0
7,DD,2022-02-08,06:00:00," DuPont Issues Q1, FY22 Outlook; Lifts Dividend; To Buy Back $1 Bln Shares  EI DuPont De Nemours & Co. Q4 sales increase EI DuPont De Nemours & Co. Q4 21 Earnings Conference Call At 8:00 AM ET ",1.0
8,CNC,2022-02-08,06:00:00, Centene Reiterates 2022 Adj. EPS Guidance  Centene Corporation Q4 Earnings Summary Centene Q4 21 Earnings Conference Call At 8:30 AM ET ,0.5
9,TDG,2022-02-08,08:00:00, TransDigm Group Incorporated Q1 Earnings Summary,0.5
10,SYY,2022-02-08,08:00:00," Sysco Corp. Q2 Profit Increases, but misses estimates Sysco Q2 22 Earnings Conference Call At 10:00 AM ET ",0.5
11,SPGI,2022-02-08,07:15:00," S&P Global Inc. Q4 Profit Increases, beats estimates S&P Global Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
12,J,2022-02-08,06:40:00," Jacobs Engineering Group Inc. Q1 Profit Decreases, misses estimates",0.0
13,WTW,2022-02-08,06:00:00,,0.5
14,MAS,2022-02-08,07:00:00," Masco Guides FY22 Adj. EPS In Line; Boosts Dividend 19% - Quick Facts  Masco Corp. Q4 Profit Decreases, misses estimates Masco Q4 21 Earnings Conference Call At 8:00 AM ET ",0.0
15,IT,2022-02-08,06:00:00," Gartner, Inc. Q4 Profit Increases, beats estimates Gartner Q4 21 Earnings Conference Call At 8:00 AM ET ",1.0
16,INCY,2022-02-08,07:00:00," Incyte Corporation Q4 Profit Increases, but misses estimates Incyte Q4 21 Earnings Conference Call At 8:00 AM ET ",0.5
17,CARR,2022-02-08,06:30:00,,0.5
18,CVS,2022-02-09,06:30:00," CVS Health Confirms FY22 Outlook - Quick Facts  CVS Health Corp. Q4 Profit Increases, beats estimates CVS Health Q4 21 Earnings Conference Call At 8:00 AM ET ",1.0
19,YUM,2022-02-09,07:00:00," Yum! Brands Q4 Adj. EPS Misses Estimates, But Revenues Top - Quick Facts  Yum! Brands Inc. Q4 Profit Misses Estimates Yum! Brands Q4 21 Earnings Conference Call At 8:15 AM ET ",0.0
0,FOXA,2022-02-09,08:00:00, Fox Corp. Q2 Adj. EBITDA Rises; Revenues Up 9%  Fox Corporation Q2 Earnings Summary Fox Corp. Q2 22 Earnings Conference Call At 8:30 AM ET ,1
1,FOX,2022-02-09,08:00:00, Fox Corp. Q2 Adj. EBITDA Rises; Revenues Up 9%  Fox Corporation Q2 Earnings Summary Fox Corp. Q2 22 Earnings Conference Call At 8:30 AM ET ,1
2,CME,2022-02-09,07:00:00," CME Group, Inc. Q4 Profit Increases, beats estimates CME Group Q4 21 Earnings Conference Call At 8:30 AM ET ",1
3,CDW,2022-02-09,07:00:00, CDW Q4 21 Earnings Conference Call At 8:30 AM ET  CDW Corporation Q4 Profit Declines,0
4,BG,2022-02-09,06:00:00," Bunge Limited Q4 Profit Decreases, but beats estimates",0.5
5,TRMB,2022-02-09,07:00:00," Trimble Q4 Profit Misses View, But Sales Top; Sees FY Profit Below View ",0
6,PEP,2022-02-10,06:00:00," PepsiCo Q4 Results Top View; Boosts Dividend 7% - Quick Facts  Pepsico Inc Q4 Profit Decreases, but beats estimates Pepsico Q4 21 Earnings Conference Call At 8:15 AM ET ",1
7,KO,2022-02-10,06:55:00," Coca-Cola Q4 Profit Surges 66%, Results Top Estimates  The Coca-Cola Company Q4 Profit Increases, beats estimates The Coca-Cola Q4 21 Earnings Conference Call At 8:30 AM ET ",1
8,PM,2022-02-10,07:00:00," Philip Morris Issues Q1, FY22 Earnings View  Philip Morris International Q4 Profit Increases, beats estimates Philip Morris International Q4 21 Earnings Conference Call At 9:00 AM ET ",1
9,TPR,2022-02-10,06:45:00," Tapestry Announces Increased Share Repurchases; Lifts Full Year Guidance  Tapestry Q2 22 Earnings Conference Call At 8:00 AM ET  Tapestry, Inc. Q2 Profit Increases, beats estimates",1
10,PCG,2022-02-10,08:00:00," PG&E Corp. Announces FY22 Earnings Outlook  PG&E Corp. Q4 Profit Increases, Inline With Estimates PG&E Q4 21 Earnings Conference Call At 11:00 AM ET ",1
11,MCO,2022-02-10,07:00:00," Moodys Corp. Q4 Profit Increases, but misses estimates Moody's Q4 21 Earnings Conference Call At 11:30 AM ET ",0
12,K,2022-02-10,08:00:00," Kellogg Initiates FY22 Outlook As Q4 Results Top Estimates - Quick Facts  Kellogg Company Q4 Profit Increases, beats estimates Kellogg Q4 21 Earnings Conference Call At 9:30 AM ET ",1
13,HII,2022-02-10,07:15:00," Huntington Ingalls Industries, Inc. Q4 Profit Decreases, Beats Estimates ",0.5
14,DUK,2022-02-10,06:30:00, Duke Energy Corp Q4 Earnings Summary Duke Energy Q4 21 Earnings Conference Call At 10:00 AM ET , 
15,DTE,2022-02-10,07:00:00, DTE Energy Bottom Line Rises In Q4; Ups 2022 Outlook - Update ,1
16,ZBRA,2022-02-10,06:30:00," Zebra Technologies Sees Q1 Adj. EPS Below Market; Raises Annualized Organic Net Sales Growth View  Zebra Technologies Corporation Q4 Profit Decreases, but beats estimates",0.5
17,LH,2022-02-10,06:45:00," Labcorp Q4 21 Earnings Conference Call At 9:00 AM ET  Laboratory Corporation Of America Holdings Q4 Profit Decreases, but beats estimates",0
18,KIM,2022-02-10,07:00:00," Kimco Realty Q4 Earnings Decline, Below Estimates; Revenue Beats  Kimco Realty Q4 21 Earnings Conference Call At 8:30 AM ET ",0
19,GPN,2022-02-10,06:55:00," Global Payments Sets Growth Targets For 2022; Increases Share Repurchase Authorization  Global Payments Inc. Q4 Profit Increases, beats estimates Global Payments Q4 21 Earnings Conference Call At 8:00 AM ET ",1
0,MLM,2022-02-10,06:50:00," Martin Marietta Materials, Inc. Q4 Profit Decreases, but beats estimates",0
1,LIN,2022-02-10,06:30:00," Linde plc Q4 Profit Increases, beats estimates",1
2,IPG,2022-02-10,07:00:00," Interpublic Group Q4 Profit Surges  Interpublic Group Of Companies Inc. Q4 Profit Increases, beats estimates Interpublic Group Of Companies Q4 21 Earnings Conference Call At 8:30 AM ET ",1
3,D,2022-02-11,07:30:00," Dominion Energy Guides Q1, FY22 Operating EPS In Line With Estimates - Quick Facts  Dominion Energy, Inc. Q4 Profit Increases, but misses estimates Dominion Energy Q4 21 Earnings Conference Call At 10:00 AM ET ",0.5
4,ZTS,2022-02-15,07:00:00," Zoetis Guides FY22 Adj. EPS Below Estimates; Q4 Results Top View - Quick Facts  Zoetis Q4 21 Earnings Conference Call At 8:30 AM ET  Zoetis Inc. Q4 Profit Increases, beats estimates",1
5,MAR,2022-02-15,07:00:00, Marriott International Inc. Q4 Earnings Summary Marriott International Q4 21 Earnings Conference Call At 8:30 AM ET ,1
6,IQV,2022-02-15,07:00:00," IQVIA Holdings Q4 21 Earnings Conference Call At 9:00 AM ET  IQVIA Holdings Boosts FY22 Adj. EPS Outlook - Quick Facts  IQVIA Holdings Inc. Q4 Profit Increases, beats estimates",1
7,HSIC,2022-02-15,06:30:00," Henry Schein Guides FY22 EPS Above Estimates - Quick Facts  Henry Schein Inc. Q4 Profit Increases, beats estimates",1
8,BWA,2022-02-15,06:30:00," BorgWarner On Track To Achieve More Than $3.3 Bln Of Electric Vehicle Revenue By 2025  BorgWarner To Acquire Santroll Automotive Components - Quick Facts  Borg Warner Inc. Q4 Profit Decreases, but beats estimates Borg Warner Q4 21 Earnings Conference Call At 9:30 AM ET ",1
9,FIS,2022-02-15,07:00:00," FIS Projects FY22 Adj. EPS Growth Of 11% - 13% - Quick Facts  Fidelity National Information Services Q4 21 Earnings Conference Call At 8:30 AM ET  Fidelity National Information Services Q4 Profit Increases, beats estimates",1
10,ECL,2022-02-15,08:30:00, Ecolab Inc. Q4 Profit Misses Estimates Ecolab Q4 21 Earnings Conference Call At 1:00 PM ET ,0
11,ALLE,2022-02-15,05:30:00," Allegion Q4 21 Earnings Conference Call At 8:00 AM ET  Allegion Names Michael Wagnes New CFO To Succeed Patrick Shannon  Allegion Sees Higher FY22 Results, Future Growth Well Into 2023  Allegion Q4 Profit Increases, beats estimates",1
12,LDOS,2022-02-15,06:00:00," Leidos Holdings Q4 21 Earnings Conference Call At 8:00 AM ET  Leidos Holdings Guides FY22 Below Estimates - Quick Facts  Leidos Holdings, Inc. Q4 Profit Decreases, misses estimates",0
13,WAB,2022-02-16,06:30:00," Wabtec Q4 21 Earnings Conference Call At 8:30 AM ET  Wabtec Guides FY22 In Line; Boosts Dividend 25% - Quick Facts  Wabtec Corporation Q4 Profit Increases, beats estimates",1
14,KHC,2022-02-16,08:00:00," Kraft Heinz Slips To Loss In Q4, But Results Top Estimates  The Kraft Heinz Company Q4 Earnings Summary The Kraft Heinz Q4 21 Earnings Conference Call At 9:00 AM ET ",0
15,HLT,2022-02-16,06:00:00," Hilton Worldwide Holdings, Inc. Q4 Earnings Summary",1
16,CRL,2022-02-16,07:00:00, Charles River Labs Reaffirms FY22 Outlook; Q4 Results Top Estimates - Quick Facts ,1
17,ADI,2022-02-16,07:00:00," Analog Devices Q1 Profit Decreases, but beats estimates Analog Devices Q1 22 Earnings Conference Call At 10:00 AM ET ",0
18,VMC,2022-02-16,07:00:00," Vulcan Materials Co. Q4 Profit Increases, beats estimates",1
19,GRMN,2022-02-16,07:00:00, Garmin Ltd Announces Decline In Q4 Income,0
0,GNRC,2022-02-16,06:00:00,,
1,WMT,2022-02-17,07:00:00, Walmart Swings To Profit In Q4; Results Top Estimates  Walmart Inc. Q4 Earnings Summary Walmart Q4 22 Earnings Conference Call At 8:00 AM ET ,1.0
2,SO,2022-02-17,07:30:00," Southern Co. Sees Q1 Earnings Below Market, Growth In FY22 Earnings; Backs Long-term View  Southern Co. Q4 Earnings Summary Southern Co. Q4 21 Earnings Conference Call At 1:00 PM ET ",0.5
3,LKQ,2022-02-17,06:00:00," LKQ Corp Q4 21 Earnings Conference Call At 8:00 AM ET  LKQ Issues FY22 Earnings Outlook - Quick Facts  LKQ Corp Q4 Profit Increases, beats estimates",1.0
4,GPC,2022-02-17,08:30:00," Genuine Parts Projects Revenue Growth Of 9%-11% In FY22 - Quick Facts  Genuine Parts Co Q4 Profit Increases, beats estimates Genuine Parts Q4 21 Earnings Conference Call At 11:00 AM ET ",1.0
5,BAX,2022-02-17,07:15:00," Baxter International Inc. Q4 Profit Increases, beats estimates Baxter International Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
6,WST,2022-02-17,06:00:00,,
7,EPAM,2022-02-17,06:00:00,,
8,POOL,2022-02-17,07:00:00, Pool Corp. Q4 Net Income Rises; Net Sales Up 23% ,1.0
9,DE,2022-02-18,06:07:00," Deere & Company Raises Earnings Guidance; Sets Goals To Create Sustainable Value For Stakeholders  Deere And Co Profit Drops In Q1, but beats estimates Deere And Co Q1 22 Earnings Conference Call At 10:00 AM ET ",1.0
10,PPL,2022-02-18,06:45:00, PPL Declares Quarterly Dividend Of $0.20/share - Quick Facts  PPL Corporation Reports Fall In Q4 Income PPL Corp. Q4 21 Earnings Conference Call At 11:00 AM ET ,0.0
11,HD,2022-02-22,06:00:00," Home Depot Issues FY22 Guidance; Increases Quarterly Dividend  The Home Depot, Inc. Q4 Profit Climbs, Beats estimates The Home Depot Q4 21 Earnings Conference Call At 9:00 AM ET ",1.0
12,MDT,2022-02-22,06:45:00," Medtronic Guides Q4 Adj. EPS In Line With Estimates - Quick Facts  Medtronic plc Q3 Profit Increases, beats estimates Medtronic Q3 22 Earnings Conference Call At 8:00 AM ET ",1.0
13,EXPD,2022-02-22,08:30:00," Expeditors International of Washington Inc. Profit Advances In Q4, Beats estimates",1.0
14,CNP,2022-02-22,06:00:00," CenterPoint Energy Reaffirms FY22 Adj. EPS Outlook - Quick Facts  CenterPoint Energy Inc Q4 Profit Increases, beats estimates CenterPoint Energy Q4 21 Earnings Conference Call At 8:00 AM ET ",1.0
15,TJX,2022-02-23,07:30:00," The TJX Companies, Inc. Reports Advance In Q4 Bottom Line The TJX Companies Q4 22 Earnings Conference Call At 11:00 AM ET ",1.0
16,TAP,2022-02-23,07:00:00, Molson Coors Brewing Company Q4 Earnings Summary,
17,NI,2022-02-23,06:30:00," NiSource Reaffirms FY22 Adj. EPS Outlook, Long-term Growth Targets - Quick Facts  NiSource Inc. Q4 Profit Increases, beats estimates NiSource Q4 21 Earnings Conference Call At 11:00 AM ET ",1.0
18,ETR,2022-02-23,06:30:00," Entergy Sees Higher Adj. Earnings In FY22 - Quick Facts  Entergy Corp Q4 Profit Decreases, but beats estimates Entergy Q4 21 Earnings Conference Call At 11:00 AM ET ",1.0
19,LOW,2022-02-23,06:00:00," Amended: Lowe's Boosts FY22 Outlook As Q4 Results Top Estimates - Quick Facts  Lowe's Cos. Q4 Profit Advances, Beats estimates Lowe's Companies Q4 21 Earnings Conference Call At 9:00 AM ET ",1.0
0,DOC,2022-02-23,07:55:00,,
1,WBD,2022-02-24,07:00:00,,
2,NEM,2022-02-24,07:00:00, Newmont Mining Corp. Q4 Earnings Summary,
3,CBRE,2022-02-24,06:55:00," CBRE Group Q4 21 Earnings Conference Call At 8:30 AM ET  CBRE Group, Inc. Q4 Profit Increases, beats estimates",1.0
4,AMT,2022-02-24,07:00:00," American Tower Corp. Q4 Profit Increases, beats estimates American Tower Q4 21 Earnings Conference Call At 8:30 AM ET ",1.0
5,TRGP,2022-02-24,06:00:00, Targa Resources Q4 21 Earnings Conference Call At 11:00 AM ET ,
6,TFX,2022-02-24,06:00:00, Teleflex Q4 Profit Rises; Issues FY22 Outlook  Teleflex Q4 21 Earnings Conference Call At 8:00 AM ET ,
7,PEG,2022-02-24,07:30:00," Public Service Enterprise Narrows FY22 Operating Earnings Outlook Range - Quick Facts  Public Service Enterprise Group Inc Q4 Profit Increases, beats estimates Public Service Enterprise Group Q4 21 Earnings Conference Call At 11:00 AM ET ",1.0
8,NRG,2022-02-24,07:00:00, NRG Energy Q4 21 Earnings Conference Call At 9:00 AM ET ,
9,NCLH,2022-02-24,07:00:00," Norwegian Cruise Line Q4 Loss Widens, Misses Estimates  Norwegian Cruise Line Holdings Ltd. Q4 Loss Decreases, but misses estimates",0.0
10,IRM,2022-02-24,06:00:00, Iron Mountain Q4 Adj. Profit Rises; Issues 2022 Guidance  Iron Mountain Q4 21 Earnings Conference Call At 8:30 AM ET ,
11,PWR,2022-02-24,06:55:00," Quanta Services Q4 21 Earnings Conference Call At 9:00 AM ET  Quanta Services Guides FY22 Adj. EPS In Line With Estimates - Quick Facts  Quanta Services Inc. Q4 Profit Decreases, but beats estimates",1.0
12,MRNA,2022-02-24,06:30:00, Moderna Q4 Profit Tops Estimates; Believes SARS-CoV-2 Virus To Evolve To Endemic Phase In 2022 ,1.0
13,KDP,2022-02-24,06:30:00," Keurig Dr Pepper Reaffirms FY22 Outlook  Keurig Dr Pepper Inc. Q4 Profit Increases, Inline With Estimates Keurig Dr Pepper Q4 21 Earnings Conference Call At 8:00 AM ET ",1.0
14,AEP,2022-02-24,06:57:00," American Electric Power Boosts FY22 Adj. EPS Outlook - Quick Facts  American Electric Power Co Inc Q4 Profit Increases, beats estimates American Electric Power Co Q4 21 Earnings Conference Call At 9:00 AM ET ",1.0
15,SRE,2022-02-25,07:00:00," Sempra Energy Reaffirms FY22 EPS Outlook, Boosts Dividend - Quick Facts  Sempra Energy Profit Climbs In Q4 Sempra Energy Q4 21 Earnings Conference Call At 12:00 PM ET ",1.0
16,PNW,2022-02-25,08:40:00, Pinnacle West Capital Corp. Q4 Earnings Summary,
17,EVRG,2022-02-25,06:00:00, Evergy Reaffirms FY22 Outlook - Quick Facts  Evergy Q4 Profit Increases Inline With Estimates; Backs 2022 Outlook - Update  Evergy Q4 21 Earnings Conference Call At 9:00 AM ET ,1.0
18,XRAY,2022-02-28,06:00:00, Dentsply Sirona Q4 21 Earnings Conference Call At 8:30 AM ET  Dentsply Sirona Guides FY22 Adj. EPS In Line; Q4 Results Miss Estimates - Quick Facts ,0.0
19,VTRS,2022-02-28,06:00:00, Viatris Inc. Q4 Loss Decreases,
0,TGT,2022-03-01,06:30:00," Target Q4 Adj. EPS Tops Estimates - Quick Facts  Target Corp. Q4 Profit Increases, beats estimates Target Q4 21 Earnings Conference Call At 9:00 AM ET ",1
1,SJM,2022-03-01,07:00:00," J. M. Smucker Q3 Profit Decreases, But Beats Estimates - Update  The J. M. Smucker Q3 22 Earnings Conference Call At 9:00 AM ET ",0.5
2,HRL,2022-03-01,06:30:00, Hormel Foods Reaffirms FY22 Outlook - Quick Facts  Hormel Foods Corp Q1 income increases in line with estimates Hormel Foods Q1 22 Earnings Conference Call At 10:00 AM ET ,1
3,BLDR,2022-03-01,07:00:00,, 
4,AZO,2022-03-01,06:55:00," AutoZone Q2 Results Top Estimates - Quick Facts  AutoZone Inc. Reveals Climb In Q2 Income, Beats estimates AutoZone Q2 22 Earnings Conference Call At 10:00 AM ET ",1
5,DPZ,2022-03-01,08:30:00," Domino's Pizza Q4 Results Miss Estimates  Dominos Pizza Inc. Q4 Profit Increases, but misses estimates",0
6,DLTR,2022-03-02,07:30:00," Dollar Tree Q4 Profit Beats Estimates, Sees Q1 EPS Better Than View - Update  Dollar Tree Q4 21 Earnings Conference Call At 9:00 AM ET ",1
7,KR,2022-03-03,08:00:00, Kroger Issues 2022 Guidance; Targets To Achieve Total Shareholder Returns Of 8-11% Over Time  Kroger Co. Q4 Earnings Summary Kroger Q4 21 Earnings Conference Call At 10:00 AM ET ,1
8,BBY,2022-03-03,07:00:00," Best Buy, BJ's Wholesale, Big Lots Report Q4 Profits; Best Buy Boosts Dividend 26%  Best Buy Provides Annual Guidance Below Consensus Estimate - Update  Best Buy Co Inc. Q4 Profit Drops, Inline With Estimates Best Buy Co Q4 22 Earnings Conference Call At 8:00 AM ET ",0.5
9,CPB,2022-03-09,07:15:00," Campbell Soup Q2 Adj. EPS Meets Estimates; Reaffirms FY22 Outlook  Campbell Soup Co. Q2 Profit Drops, Inline With Estimates Campbell Soup Q2 22 Earnings Conference Call At 8:00 AM ET ",0.5
10,JBL,2022-03-16,07:30:00," Jabil Boosts FY22 Outlook - Update  Jabil Inc. Q2 Profit Increases, beats estimates Jabil Q2 22 Earnings Conference Call At 8:30 AM ET ",1
11,DG,2022-03-17,06:55:00, Dollar General Confident In FY22 Outlook; Sees Challenging Q1  Dollar General Corporation Q4 income drops in line with estimates Dollar General Q4 21 Earnings Conference Call At 10:00 AM ET ,0.5
12,ACN,2022-03-17,06:45:00, Accenture Boosts FY22 Outlook; Raises Dividend 10% - Update  Accenture plc Q2 Profit Advances Accenture Q2 22 Earnings Conference Call At 8:00 AM ET ,1
13,CCL,2022-03-22,09:15:00,, 
14,GIS,2022-03-23,07:00:00," General Mills Q3 Adj. EPS Tops Estimates; Boosts FY22 Outlook  General Mills Q3 Profit Increases, beats estimates",1
15,CTAS,2022-03-23,08:30:00," Cintas Increases Financial Guidance  Cintas Corporation Reveals Rise In Q3 Bottom Line, Beats estimates Cintas Q3 22 Earnings Conference Call At 10:00 AM ET ",1
16,FDS,2022-03-24,07:30:00," FactSet Q2 Adj. Profit Rises, Organic Revenue Up 9.9%; Updates FY22 Outlook ",1
17,DRI,2022-03-24,07:00:00," Darden Restaurants Q3 Results Miss Estimates  Darden Restaurants Inc. Q3 Profit Advances, but misses estimates Darden Restaurants Q3 22 Earnings Conference Call At 8:30 AM ET ",0
18,MKC,2022-03-29,06:30:00," McCormick Reiterates FY22 Outlook  McCormick & Co. Q1 Profit Decreases, but beats estimates McCormick & Co. Q1 22 Earnings Conference Call At 8:00 AM ET ",0.5
19,PAYX,2022-03-30,08:30:00," Paychex Adjusts Full Year Guidance Upward  Paychex Inc. Q3 Profit Increases, beats estimates Paychex Q3 22 Earnings Conference Call At 9:30 AM ET ",1
0,WBA,2022-03-31,07:00:00," Walgreens Boots Alliance, Inc. Q2 Profit Decreases, but beats estimates Walgreens Boots Alliance Q2 22 Earnings Conference Call At 8:30 AM ET ",0.5
1,STZ,2022-04-07,07:30:00," Constellation Brands Q4 Earnings Improve, Above Estimates  Constellation Brands Inc Q4 Profit Increases, beats estimates Constellation Brands Q4 22 Earnings Conference Call At 10:30 AM ET ",1.0
2,CAG,2022-04-07,07:30:00," Conagra Brands Guides Q4 Adj. EPS Below View; Cuts FY22 Adj. EPS Outlook  Conagra Brands Inc. Q3 Profit Drops, Inline With Estimates Conagra Brands Q3 22 Earnings Conference Call At 9:30 AM ET ",0.0
3,LW,2022-04-07,08:30:00," Lamb Weston Affirms FY22 Sales Growth Outlook; Q3 Results Top Estimates  Lamb Weston Holdings, Inc. Reveals Advance In Q3 Profit, Beats estimates",1.0
4,KMX,2022-04-12,06:50:00," CarMax Declines In Pre-market As Quarterly Earnings Drop Below Estimates  CarMax Raises Long-Term Targets  CarMax Inc. Q4 Income Drops, misses estimates CarMax Q4 22 Earnings Conference Call At 9:00 AM ET ",0.0
5,DAL,2022-04-13,06:30:00, Delta Air Lines Posts Adj. Loss In Q1; Revenue Recovery To Accelerate To 93-97% In Q2  Delta Air Lines Posts Loss In Q1  Delta Air Lines Q1 22 Earnings Conference Call At 10:00 AM ET ,0.0
6,BLK,2022-04-13,06:16:00," Blackrock Inc. Q1 Profit Increases, beats estimates Blackrock Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
7,JPM,2022-04-13,06:45:00," JPMorgan Chase Q1 Profit Falls, EPS Misses View  JPMorgan Chase & Co. Q1 Income Drops, misses estimates JPMorgan Chase & Co. Q1 22 Earnings Conference Call At 8:30 AM ET ",0.0
8,FAST,2022-04-13,06:50:00," Fastenal Co. Q1 Income Rises, Beats estimates Fastenal Q1 22 Earnings Conference Call At 10:00 AM ET ",1.0
9,WFC,2022-04-14,06:48:00, Wells Fargo & Company Q1 Net Income Declines  Wells Fargo & Co Q1 22 Earnings Conference Call At 10:00 AM ET ,0.0
10,MS,2022-04-14,07:30:00, Morgan Stanley Announces Drop In Q1 Profit Morgan Stanley Q1 22 Earnings Conference Call At 8:30 AM ET ,0.0
11,GS,2022-04-14,07:30:00," Goldman Sachs Q1 Results Down, Yet Top Consensus  Goldman Sachs Group Inc. Profit Retreats In Q1, but beats estimates Goldman Sachs Group Q1 22 Earnings Conference Call At 9:30 AM ET ",0.5
12,C,2022-04-14,08:00:00," Citigroup Q1 Net Income Declines; Revenues Down 2%  Citigroup Inc. Bottom Line Drops In Q1, but beats estimates Citigroup Q1 22 Earnings Conference Call At 11:00 AM ET ",0.0
13,USB,2022-04-14,06:45:00," US Bancorp Reports Fall In Q1 Profit, but beats estimates US Bancorp Q1 22 Earnings Conference Call At 9:00 AM ET ",0.5
14,UNH,2022-04-14,05:55:00," Unitedhealth Group Q1 22 Earnings Conference Call At 8:45 AM ET  UnitedHealth Group Raises Full Year Earnings Outlook - Quick Facts  Unitedhealth Group, Inc. Q1 Profit Increases, beats estimates",1.0
15,PNC,2022-04-14,06:45:00," PNC Financial Services Group Inc. Q1 Profit Decreases, but beats estimates PNC Financial Services Group Q1 22 Earnings Conference Call At 11:00 AM ET ",0.5
16,STT,2022-04-14,07:30:00, State Street Corp. Profit Climbs In Q1,1.0
17,PGR,2022-04-14,08:25:00, Progressive Corp. Profit Falls In Q1,0.0
18,BAC,2022-04-18,06:45:00," Bank Of America Q1 Profit Beats Estimates; Revenue Up 2%  Bank of America Corporation Reports Drop In Q1 Income, but beats estimates Bank Of America Q1 22 Earnings Conference Call At 8:30 AM ET ",0.5
19,BK,2022-04-18,06:30:00," The Bank of New York Mellon Corp. Announces Fall In Q1 Bottom Line, but beats estimates The Bank Of New York Mellon Q1 22 Earnings Conference Call At 8:00 AM ET ",0.5
0,SYF,2022-04-18,06:00:00, Synchrony Financial Board Approves Incremental Share Repurchase Program Of Up To $2.8 Bln  Synchrony Financial Q1 Profit  beats estimates Synchrony Financial Q1 22 Earnings Conference Call At 8:00 AM ET ,1.0
1,SCHW,2022-04-18,08:45:00,,0.5
2,JNJ,2022-04-19,06:30:00," Johnson & Johnson Suspends Guidance On Its COVID-19 Vaccine Sales  Johnson & Johnson Q1 Profit Decreases, but beats estimates Johnson & Johnson Q1 22 Earnings Conference Call At 8:30 AM ET ",0.0
3,TRV,2022-04-19,06:57:00," The Travelers Companies  Inc. Q1 Profit Increases, beats estimates The Travelers Companies Q1 22 Earnings Conference Call At 9:00 AM ET ",1.0
4,LMT,2022-04-19,07:30:00," Lockheed Martin Reaffirms FY22 Guidance  Lockheed Martin Corp. Profit Falls In Q1, but beats estimates Lockheed Martin Q1 22 Earnings Conference Call At 11:00 AM ET ",1.0
5,HAL,2022-04-19,06:45:00," Halliburton Company Q1 Profit Increases, beats estimates Halliburton Q1 22 Earnings Conference Call At 9:00 AM ET ",1.0
6,FITB,2022-04-19,06:30:00," Fifth Third Bancorp Q1 Profit Retreats, misses estimates",0.0
7,CFG,2022-04-19,06:20:00," Citizens Financial Group Q1 22 Earnings Conference Call At 9:00 AM ET  Citizens Financial Group, Inc. Reveals Decline In Q1 Profit, but beats estimates",1.0
8,PLD,2022-04-19,08:00:00," Prologis Updates FY22 Earnings Guidance  ProLogis Q1 Profit Increases, beats estimates Prologis Q1 22 Earnings Conference Call At 12:00 PM ET ",1.0
