,ticker,date,time,headline,pred_label
18,SNA,2021-02-04,08:00:00, Snap-On Inc. Q4 adjusted earnings Beat Estimates,1
19,DGX,2021-02-04,06:45:00, Quest Diagnostics Q4 20 Earnings Conference Call At 8:30 AM ET  Quest Diagnostics Q4 adjusted earnings Beat Estimates Quest Increases Dividend ,1
0,COR,2021-02-04,06:30:00,,0.5
1,CAH,2021-02-05,08:00:00, Cardinal Health Raises FY21 Adj. Earnings Outlook - Quick Facts  Cardinal Health Inc Q2 adjusted earnings Beat Estimates Cardinal Health Q2 21 Earnings Conference Call At 8:30 AM ET ,1
2,TT,2021-02-05,07:00:00,,0.5
3,REGN,2021-02-05,08:00:00, Regeneron Pharmaceuticals Q4 adjusted earnings Beat Estimates Regeneron Pharmaceuticals Q4 20 Earnings Conference Call At 8:30 AM ET ,1
4,ITW,2021-02-05,08:00:00, Illinois Tool Works Sees FY21 Profit In Line With View  Illinois Tool Works Inc Announces Gain In Q4 Profit Illinois Tool Works Q4 20 Earnings Conference Call At 11:00 AM ET ,1
5,EL,2021-02-05,06:45:00, Estée Lauder Guides Q3 Below Estimates - Quick Facts  The Estée Lauder Companies Inc. Q2 adjusted earnings Beat Estimates The Estée Lauder Companies Q2 21 Earnings Conference Call At 9:30 AM ET ,0
6,AON,2021-02-05,06:00:00, Aon plc Q4 adjusted earnings Beat Estimates Aon Plc Q4 20 Earnings Conference Call At 8:30 AM ET ,1
7,ZBH,2021-02-05,06:30:00, Zimmer Biomet Holdings Q4 20 Earnings Conference Call At 8:30 AM ET  Zimmer Biomet To Spin-off Spine And Dental Businesses Into Publicly Traded Company  Zimmer Biomet Plans To Spin Off Spine And Dental Businesses - Quick Facts  Zimmer Biomet Holdings Inc. Q4 adjusted earnings Beat Estimates,1
8,LIN,2021-02-05,06:00:00,,0.5
9,CBOE,2021-02-05,07:30:00," Cboe Global Markets Targets Mid-term Organic Net Revenue Growth 4 - 6 Percentage Points  CBOE Global Markets, Inc. Q4 adjusted earnings Miss Estimates CBOE Global Markets Q4 20 Earnings Conference Call At 8:30 AM ET ",0
10,GPN,2021-02-08,07:00:00," Global Payments, Google Form Multi-year Strategic Partnership - Quick Facts  Global Payments Guides FY21 In Line With Estimates - Quick Facts  Global Payments Inc. Q4 adjusted earnings Beat Estimates Global Payments Q4 20 Earnings Conference Call At 8:00 AM ET ",1
11,L,2021-02-08,08:00:00, Loews Corp. Profit Advances In Q4 Loews Q4 20 Earnings Conference Call At 10:00 AM ET ,1
12,HAS,2021-02-08,08:00:00, Hasbro Inc. Q4 adjusted earnings of $1.27 per share Hasbro Q4 20 Earnings Conference Call At 8:30 AM ET ,1
13,FOXA,2021-02-09,07:30:00, Fox Corp. Q2 Results Beat View  Fox Corporation Q2 adjusted earnings Beat Estimates Twenty-First Century Fox Q2 21 Earnings Conference Call At 8:30 AM ET ,1
14,DD,2021-02-09,06:00:00," DuPont Q4 Results Top Estimates; Sees Q1, FY21 Above View  EI DuPont De Nemours & Co. Q4 adjusted earnings Beat Estimates EI DuPont De Nemours & Co. Q4 20 Earnings Conference Call At 8:00 AM ET ",1
15,CNC,2021-02-09,06:00:00, Centene Q4 20 Earnings Conference Call At 8:30 AM ET  Centene Corp. Issues 2021 Outlook - Quick Facts  Centene Corporation Q4 adjusted earnings Miss Estimates,0
16,TDG,2021-02-09,08:00:00, TransDigm Group Incorporated Q1 adjusted earnings Miss Estimates,0
17,SPGI,2021-02-09,07:15:00, S&P Global Issues 2021 Outlook - Quick Facts  S&P Global Q4 20 Earnings Conference Call At 8:30 AM ET  S&P Global Inc. Q4 adjusted earnings Beat Estimates,1
18,J,2021-02-09,08:00:00, Jacobs Engineering Lifts Midpoint Of FY21 Adj. EPS Outlook - Quick Facts  Jacobs Engineering Group Inc. Q1 adjusted earnings Beat Estimates,1
19,WTW,2021-02-09,06:00:00, Willis Towers Watson Public Limited Company Q4 adjusted earnings Beat Estimates,1
0,MAS,2021-02-09,07:00:00, Masco Corp. Q4 adjusted earnings Beat Estimates Masco Q4 20 Earnings Conference Call At 8:00 AM ET ,1
1,IT,2021-02-09,08:00:00," Gartner, Inc. Q4 adjusted earnings Beat Estimates Gartner Q4 20 Earnings Conference Call At 8:00 AM ET ",1
2,FIS,2021-02-09,08:00:00, Fidelity National Information Services Q4 adjusted earnings Beat Estimates,1
3,MLM,2021-02-09,06:50:00," Martin Marietta Materials, Inc. Bottom Line Advances In Q4",1
4,INCY,2021-02-09,07:00:00, Incyte Q4 Results Top Estimates - Quick Facts  Incyte Corporation Q4 adjusted earnings Beat Estimates Incyte Q4 20 Earnings Conference Call At 8:00 AM ET ,1
5,FOX,2021-02-09,08:00:00, Fox Corp. Q2 Results Beat View  Fox Corporation Q2 adjusted earnings Beat Estimates Twenty-First Century Fox Q2 21 Earnings Conference Call At 8:30 AM ET ,1
6,CARR,2021-02-09,08:00:00,,0
7,KO,2021-02-10,06:55:00," Coca-Cola Q4 Profit Tops Estimates, Organic Revenue Down 3%; Reinstates Guidance  The Coca-Cola Company Q4 adjusted earnings Beat Estimates The Coca-Cola Q4 20 Earnings Conference Call At 8:30 AM ET ",1
8,GM,2021-02-10,07:30:00, General Motors Q4 Profit Tops Estimates; Issues FY21 Earnings Outlook  General Motors Company Q4 adjusted earnings Beat Estimates General Motors Q4 20 Earnings Conference Call At 10:00 AM ET ,1
9,CDW,2021-02-10,07:00:00, CDW Corp. Board Approves $1.25 Bln Share Repurchase Increase; Hikes Dividend - Quick Facts  CDW Corporation Q4 adjusted earnings Beat Estimates,1
10,BG,2021-02-10,06:00:00, Bunge Q4 Adj. Profit Rises ,1
11,IQV,2021-02-10,07:00:00, IQVIA Holdings Boosts FY21 Outlook - Quick Facts  IQVIA Holdings Inc. Q4 adjusted earnings Beat Estimates,1
12,CME,2021-02-10,07:00:00," CME Group, Inc. Q4 adjusted earnings Beat Estimates CME Group Q4 20 Earnings Conference Call At 8:30 AM ET ",1
13,TYL,2021-02-10,06:46:00, Tyler Technologies To Acquire NIC For About $2.3 Bln - Quick Facts ,0.5
14,IPG,2021-02-10,07:00:00, Interpublic Group Board Hikes Quarterly Dividend By 6% - Quick Facts  Interpublic Group Of Companies Inc. Q4 adjusted earnings Beat Estimates Interpublic Group Of Companies Q4 20 Earnings Conference Call At 8:30 AM ET ,1
15,PEP,2021-02-11,06:00:00, PepsiCo Q4 Results Top Estimates; Boosts Dividend 5%  Pepsico Inc Q4 adjusted earnings Beat Estimates Pepsico Q4 20 Earnings Conference Call At 8:15 AM ET ,1
16,TSN,2021-02-11,07:30:00, Tyson Foods Q1 Adj. EPS Tops Estimates; Backs FY21 Sales Outlook - Quick Facts  Tyson Foods Q1 21 Earnings Conference Call At 8:00 AM ET ,1
17,TAP,2021-02-11,07:00:00, Molson Coors Brewing Company Q4 Earnings Retreat,0
18,KHC,2021-02-11,08:00:00, The Kraft Heinz Q4 20 Earnings Conference Call At 9:00 AM ET  Kraft Heinz To Sell Planters Snack Nut Portfolio To Hormel Foods For $3.35 Mln Cash - Quick Facts  Kraft Heinz Continues To Expect FY21 Performance Ahead Of Strategic Plan - Quick Facts  The Kraft Heinz Company Q4 adjusted earnings Beat Estimates,1
19,K,2021-02-11,08:00:00," Kellogg Board Plans To Hike Quarterly Dividend In Q2, Resume Share Buyback - Quick Facts  Kellogg Company Q4 adjusted earnings of $0.86 per share Kellogg Q4 20 Earnings Conference Call At 9:30 AM ET ",1
0,HII,2021-02-11,08:00:00," Huntington Ingalls Q4 Adj. Profit Rises - Quick Facts  Huntington Ingalls Industries, Inc. Q4 adjusted earnings of $4.35 per share",1
1,DUK,2021-02-11,07:00:00, Duke Energy Corp Q4 adjusted earnings Inline With Estimates Duke Energy Slips To Loss In Q4 - Quick Facts ,0
2,BWA,2021-02-11,06:30:00, BorgWarner Issues 2021 Guidance - Quick Facts  Borg Warner Inc. Bottom Line Advances In Q4 Borg Warner Q4 20 Earnings Conference Call At 9:30 AM ET ,1
3,ZBRA,2021-02-11,07:00:00, Zebra Technologies Sees Q1 Earnings Above Estimates - Quick Facts  Zebra Technologies Corporation Q4 adjusted earnings Beat Estimates,1
4,LH,2021-02-11,06:45:00, Laboratory Corporation Of America Holdings Q4 20 Earnings Conference Call At 9:00 AM ET  Labcorp Issues Outlook - Quick Facts  Laboratory Corporation Of America Holdings Q4 adjusted earnings Beat Estimates,1
5,KIM,2021-02-11,08:00:00, Kimco Realty Guides FY21 EPS In Line With Estimates - Quick Facts  Kimco Realty Q4 20 Earnings Conference Call At 8:30 AM ET  Kimco Realty Corp. Q4 adjusted earnings Beat Estimates,1
6,GNRC,2021-02-11,06:00:00,,0.5
7,POOL,2021-02-11,07:00:00," Pool Corp Q4 Profit Surges, Results Beat View - Quick Facts ",1
8,MCO,2021-02-12,08:00:00, Moody's Q4 Profit Down 12.5%; Sees 2021 Profit In Line With View  Moodys Corp. Q4 adjusted earnings Miss Estimates Moody's Q4 20 Earnings Conference Call At 11:30 AM ET ,0
9,D,2021-02-12,07:30:00," Dominion Energy, Inc. Announces Decline In Q4 Profit Dominion Energy Initiates Operating Earnings Guidance - Quick Facts  Dominion Energy Q4 20 Earnings Conference Call At 10:00 AM ET ",0
10,CVS,2021-02-16,06:30:00, CVS Health Q4 Results Top Estimates  CVS Health Corp. Q4 adjusted earnings Beat Estimates CVS Health Q4 20 Earnings Conference Call At 8:00 AM ET ,1
11,ZTS,2021-02-16,07:00:00, Zoetis Inc. Q4 adjusted earnings Beat Estimates Zoetis Q4 Results Beat Estimates; Guides FY21 Above View - Quick Facts ,1
12,EXPD,2021-02-16,08:30:00, Expeditors International of Washington Inc. Earnings Advance In Q4,1
13,VMC,2021-02-16,07:30:00, Vulcan Materials Q4 Profit Tops Estimates  Vulcan Materials Co. Q4 adjusted earnings Beat Estimates,1
14,ECL,2021-02-16,08:00:00, Ecolab Inc. Q4 adjusted earnings of $1.23 per share,1
15,ALLE,2021-02-16,05:30:00, Allegion Guides FY21 Adj. EPS In Line With Estimates - Quick Facts  Allegion Q4 adjusted earnings Beat Estimates,1
16,NI,2021-02-17,06:30:00, NiSource Inc. Q4 adjusted earnings Beat Estimates NiSource Turns To Profit In Q4; Reaffirms FY Outlook  NiSource Q4 20 Earnings Conference Call At 11:00 AM ET ,1
17,HSIC,2021-02-17,07:00:00, Henry Schein Sees 2021 Adj. EPS To Be At Or Above 2019  Henry Schein Inc. Q4 adjusted earnings Beat Estimates,1
18,HLT,2021-02-17,06:00:00," Hilton Slips To Loss In Q4, Results Miss Estimates  Hilton Worldwide Holdings, Inc. Q4 adjusted earnings Miss Estimates",0
19,GPC,2021-02-17,08:20:00, Genuine Parts Reinstates Full-year Outlook - Quick Facts  Genuine Parts Co Q4 adjusted earnings of $1.52 per share Genuine Parts Q4 20 Earnings Conference Call At 11:00 AM ET ,1
0,CRL,2021-02-17,08:00:00, Charles River Q4 Profit Tops Estimates; To Acquire Cognate BioServices ,1
1,ADI,2021-02-17,08:00:00, Analog Devices Guides Q2 Earnings In Line With Estimates - Quick Facts  Analog Devices Q1 adjusted earnings Beat Estimates Analog Devices Q1 21 Earnings Conference Call At 10:00 AM ET ,1
2,GRMN,2021-02-17,08:00:00, Garmin Issues 2021 Outlook; Proposes Dividend Increase - Quick Facts  Garmin Ltd Q4 adjusted earnings Beat Estimates Garmin Q4 20 Earnings Conference Call At 10:30 AM ET ,1
3,EQT,2021-02-17,06:30:00, EQT Corp. Q4 Adj. EBITDA Declines - Quick Facts ,0
4,WMT,2021-02-18,07:00:00," Walmart Q4 Profit Misses View, But Revenues Top  Walmart Inc. Q4 adjusted earnings Miss Estimates",0
5,WM,2021-02-18,07:30:00," Waste Management Q4 Profit Declines, But Results Beat Estimates - Quick Facts  Waste Management Inc Q4 adjusted earnings Beat Estimates Waste Management Q4 20 Earnings Conference Call At 10:00 AM ET ",1
6,WAB,2021-02-18,06:30:00, Wabtec Sees FY21 Earnings Below Estimates - Quick Facts  Wabtec Corporation Q4 adjusted earnings of $0.98 per share,0
7,SO,2021-02-18,06:00:00, Southern Co. Q4 adjusted earnings Beat Estimates Southern Co. Q4 20 Earnings Conference Call At 1:00 PM ET ,1
8,PPL,2021-02-18,08:00:00, PPL Corporation Q4 adjusted earnings Miss Estimates PPL Corp. Q4 20 Earnings Conference Call At 11:00 AM ET ,0
9,OMC,2021-02-18,08:00:00, Omnicom Group Inc. Bottom Line Declines In Q4 Omnicom Group Q4 20 Earnings Conference Call At 8:30 AM ET ,1
10,NEM,2021-02-18,06:30:00, Newmont Mining Corp. Q4 adjusted earnings Beat Estimates,1
11,MAR,2021-02-18,07:00:00, Marriott Says Adds Nearly 63000 Rooms Globally During 2020 - Quick Facts  Marriott International Inc. Q4 adjusted earnings of $0.12 per share Marriott International Q4 20 Earnings Conference Call At 8:30 AM ET ,1
12,LKQ,2021-02-18,06:00:00, LKQ Guides FY21 Adj. EPS In Line With Estimates - Quick Facts ,1
13,HRL,2021-02-18,08:00:00, Hormel Foods Corp Announces Decline In Q1 Bottom Line Hormel Foods Guides FY21 In Line With Estimates - Quick Facts  Hormel Foods Q1 21 Earnings Conference Call At 9:00 AM ET ,0
14,FE,2021-02-18,08:00:00, FirstEnergy Corp. Q4 adjusted earnings Miss Estimates FirstEnergy Q4 20 Earnings Conference Call At 9:00 AM ET ,0
15,WST,2021-02-18,08:00:00,,0.5
16,TRGP,2021-02-18,06:00:00,,0.5
17,EPAM,2021-02-18,06:00:00,,0.5
18,VTR,2021-02-18,07:00:00, Ventas Issues Q1 Outlook - Quick Facts  Ventas Inc. Q4 adjusted earnings Beat Estimates,1
19,DE,2021-02-19,06:45:00, Deere And Co Bottom Line Rises In Q1 Deere & Company Q1 Profit Tops Estimates  Deere And Co Q1 21 Earnings Conference Call At 10:00 AM ET ,1
0,DTE,2021-02-19,08:00:00, DTE Energy Q4 Profit Beats View; Reaffirms FY21 Earnings Outlook - Quick Facts  DTE Energy Co Q4 adjusted earnings Beat Estimates DTE Energy Q4 20 Earnings Conference Call At 9:00 AM ET ,1
1,WBD,2021-02-22,07:00:00,, 
2,RCL,2021-02-22,08:00:00, Royal Caribbean Group Posts Adj. Loss In Q4 ,0
3,HD,2021-02-23,06:00:00," Home Depot Raises Dividend - Quick Facts  The Home Depot, Inc. Bottom Line Advances In Q4",1
4,MDT,2021-02-23,08:00:00, Medtronic Q3 Earnings Beat Estimates- Quick Facts  Medtronic plc Q3 Income Falls Medtronic Q3 21 Earnings Conference Call At 8:00 AM ET ,1
5,CBRE,2021-02-23,06:55:00," CBRE Group, Inc. Q4 adjusted earnings Beat Estimates CBRE Group Q4 20 Earnings Conference Call At 8:30 AM ET ",1
6,LDOS,2021-02-23,08:00:00," Leidos Holdings Q4 20 Earnings Conference Call At 8:00 AM ET  Leidos Q4 Earnings Beat Estimates, Full-year Outlook Falls Short Of The Street View-Quick Facts  Leidos Holdings, Inc. Q4 adjusted earnings Beat Estimates",1
7,PARA,2021-02-24,08:00:00,, 
8,TJX,2021-02-24,09:30:00," TJX Companies Q4 Results Miss Estimates - Quick Facts  The TJX Companies, Inc. Reveals Fall In Q4 Earnings The TJX Companies Q4 21 Earnings Conference Call At 11:00 AM ET ",0
9,EXC,2021-02-24,08:00:00," Exelon Q4 Earnings, Revenue Beat Estimates- Quick Facts  Exelon Corp Q4 adjusted earnings of $0.76 per share",1
10,PNW,2021-02-24,08:40:00, EARNINGS SUMMARY: Details of Pinnacle West Capital Corp. Q4 Earnings Report,1
11,IRM,2021-02-24,06:00:00, Iron Mountain In Joint Venture With India's Web Werks- Quick Facts  Iron Mountain Guides FY21 Revenue In Line With Estimates - Quick Facts  Iron Mountain Inc Q4 adjusted earnings Miss Estimates,0
12,ETR,2021-02-24,06:30:00, Entergy Guides FY21 Adj. EPS In Line With Estimates - Quick Facts  Entergy Corp Q4 adjusted earnings Beat Estimates ,1
13,LOW,2021-02-24,06:00:00, Lowe's Q4 Results Surpass Estimates- Quick Facts  Lowe's Cos. Q4 adjusted earnings Beat Estimates Lowe''s Q4 20 Earnings Conference Call At 9:00 AM ET ,1
14,SRE,2021-02-25,07:00:00, Sempra Energy Q4 Earnings Surpass Estimates- Quick Facts  Sempra Energy Q4 adjusted earnings Beat Estimates ,1
15,SJM,2021-02-25,07:00:00, J.M. Smucker Posts Upbeat Q3 Results; Raises Full-year View- Quick Facts  The J. M. Smucker Company Q3 adjusted earnings Beat Estimates The J. M. Smucker Q3 21 Earnings Conference Call At 8:30 AM ET ,1
16,PCG,2021-02-25,08:20:00, PG&E Corp. Issues Earnings Guidance , 
17,KDP,2021-02-25,06:30:00, Keurig Dr Pepper Inc. Q4 adjusted earnings Miss Estimates,0
18,CNP,2021-02-25,06:00:00, CenterPoint Energy Q4 Profit Rises - Quick Facts  CenterPoint Energy Inc Profit Rises In Q4,1
19,BBY,2021-02-25,08:00:00, Best Buy Issues Outlook; Increases Quarterly Dividend  Best Buy Co Inc. Q4 adjusted earnings Beat Estimates Best Buy Co Q4 21 Earnings Conference Call At 8:00 AM ET ,1
0,AMT,2021-02-25,07:00:00, American Tower Initiates FY21 Financial Guidance - Quick Facts  American Tower Corp. Q4 adjusted earnings of $2.07 per share,1.0
1,AES,2021-02-25,06:00:00, AES Sees FY Profit In Line With View  The AES Corporation Q4 adjusted earnings Beat Estimates,1.0
2,AEP,2021-02-25,06:57:00, American Electric Power Co Inc Q4 adjusted earnings Beat Estimates American Electric Power Raises Earnings Guidance  American Electric Power Co Q4 20 Earnings Conference Call At 9:00 AM ET ,1.0
3,TFX,2021-02-25,06:30:00, Teleflex Inc Q4 adjusted earnings Beat Estimates Teleflex Issues 2021 Outlook - Quick Facts ,1.0
4,NCLH,2021-02-25,07:00:00, Norwegian Cruise Line Holdings Ltd. Q4 adjusted earnings Miss Estimates,0.0
5,DPZ,2021-02-25,07:30:00, Domino's Pizza Issues Outlook - Quick Facts  Dominos Pizza Inc. Bottom Line Rises In Q4,1.0
6,PWR,2021-02-25,06:55:00," Quanta Services Quarterly Earnings Rise, Above Estimates- Quick Facts  Quanta Services Inc. Q4 adjusted earnings Beat Estimates",1.0
7,MRNA,2021-02-25,07:00:00, Moderna Q4 Loss Widens ,0.0
8,DOC,2021-02-25,08:00:00,,0.5
9,BLDR,2021-02-26,06:00:00,,0.5
10,PEG,2021-02-26,08:00:00, Public Service Enterprise Guides FY21 Operating Earnings In Line With View - Quick Facts  Public Service Enterprise Group Inc Q4 adjusted earnings Inline With Estimates,1.0
11,EVRG,2021-02-26,06:00:00," Evergy Guides FY21 Adj. EPS In Line With Estimates - Quick Facts  Evergy, Inc. Q4 adjusted earnings Beat Estimates",1.0
12,XRAY,2021-03-01,07:00:00," Dentsply Sirona Q4 Results Top Street View; Expects FY21 Earnings, Sales Above Market- Quick Facts  Dentsply Sirona Inc Q4 adjusted earnings Beat Estimates",1.0
13,NRG,2021-03-01,07:00:00, NRG Energy Q4 20 Earnings Conference Call At 9:00 AM ET ,0.5
14,TGT,2021-03-02,07:00:00, Target Q4 Comparable Sales Up 20.5% - Quick Facts  Target Corp. Q4 adjusted earnings Beat Estimates Target Corp. Q4 20 Earnings Conference Call At 9:00 AM ET ,1.0
15,AZO,2021-03-02,06:55:00, AutoZone Q2 Results Top Estimates - Quick Facts  AutoZone Inc. Profit Climbs In Q2 AutoZone Q2 21 Earnings Conference Call At 10:00 AM ET ,1.0
16,DLTR,2021-03-03,07:30:00," Dollar Tree, Wendy's Q4 Revenues Miss Estimates  Dollar Tree Inc. Q4 adjusted earnings Beat Estimates Dollar Tree Q4 20 Earnings Conference Call At 9:00 AM ET ",1.0
17,KR,2021-03-04,08:00:00, Kroger Co. Q4 adjusted earnings Beat Estimates Kroger Q4 20 Earnings Conference Call At 10:00 AM ET ,1.0
18,CPB,2021-03-10,07:00:00, Campbell Soup Company Q2 Profit Matches Estimates; Net Sales Up 5%  Campbell Soup Co. Q2 adjusted earnings Inline With Estimates Campbell Soup Q2 21 Earnings Conference Call At 8:00 AM ET ,1.0
19,JBL,2021-03-16,08:00:00, Jabil Q2 Results Beat View; Raises FY Outlook  Jabil Inc. Q2 adjusted earnings Beat Estimates Jabil Q2 21 Earnings Conference Call At 8:30 AM ET ,1.0
0,GEN,2021-03-16,08:00:00,,
1,CTAS,2021-03-17,08:00:00, Cintas Corporation Reveals Advance In Q3 Bottom Line Cintas Q3 21 Earnings Conference Call At 10:00 AM ET ,1.0
2,DG,2021-03-18,06:55:00, Dollar General Projects Same-store Sales Decline Of 4% To 6% For FY21  Dollar General Corporation Bottom Line Advances In Q4,1.0
3,ACN,2021-03-18,06:45:00, Accenture Boosts FY21 Outlook; Raises Dividend 10% - Quick Facts  Accenture plc Q2 adjusted earnings Beat Estimates,1.0
4,GIS,2021-03-24,07:00:00, General Mills Issues FY21 Outlook - Quick Facts  General Mills Q3 adjusted earnings Miss Estimates General Mills Q3 21 Earnings Conference Call At 9:00 AM ET ,0.0
5,DRI,2021-03-25,07:00:00, Darden Restaurants Issues Q4 Guidance  Darden Restaurants Guides Q4 Above View; Declares Qtly Dividend - Quick Facts  Darden Restaurants Inc. Earnings Drop In Q3 Darden Restaurants Q3 21 Earnings Conference Call At 8:30 AM ET ,0.0
6,MKC,2021-03-30,07:00:00, McCormick Boosts FY21 Outlook - Quick Facts  McCormick & Co. Q1 adjusted earnings Beat Estimates McCormick & Co. Q1 21 Earnings Conference Call At 8:00 AM ET ,1.0
7,FDS,2021-03-30,07:00:00, FactSet Q2 Profit Misses Estimates; Revenue Up 6% ,0.0
8,WBA,2021-03-31,07:00:00," Walgreens Boots Alliance Raises Earnings Guidance  Walgreens Boots Alliance, Inc. Q2 adjusted earnings Beat Estimates Walgreens Boots Alliance Q2 21 Earnings Conference Call At 8:30 AM ET ",1.0
9,KMX,2021-04-01,06:50:00, Stock Alert: CarMax Down 3% In Pre Market  CarMax To Acquire Edmunds - Quick Facts  CarMax Inc. Reports Decline In Q4 Profit CarMax Q4 21 Earnings Conference Call At 9:00 AM ET ,0.0
10,PAYX,2021-04-06,08:30:00, Paychex Improves FY21 Outlook - Quick Facts  Paychex Inc. Q3 adjusted earnings Beat Estimates Paychex Q3 21 Earnings Conference Call At 9:30 AM ET ,1.0
11,CCL,2021-04-07,08:00:00, Carnival Cruise Informs Guests Of Cancellations; May Move Ships Out Of US Ports ,0.0
12,LW,2021-04-07,08:30:00," EARNINGS SUMMARY: Details of Lamb Weston Holdings, Inc. Q3 Earnings Report Lamb Weston Holdings Q3 21 Earnings Conference Call At 10:00 AM ET ",
13,STZ,2021-04-08,07:30:00, Constellation Brands Q4 Profit Tops Estimates; Issues FY22 Guidance  Constellation Brands Inc Q4 adjusted earnings Beat Estimates Constellation Brands Q4 21 Earnings Conference Call At 11:30 AM ET ,1.0
14,CAG,2021-04-08,07:30:00, Conagra Brands Sees Q4 Profit In Line With View - Quick Facts  Conagra Brands Inc. Q3 adjusted earnings Beat Estimates Conagra Brands Q3 21 Earnings Conference Call At 9:30 AM ET ,1.0
15,FAST,2021-04-13,06:50:00, Fastenal Co. Profit Climbs In Q1,1.0
16,WFC,2021-04-14,08:00:00," Wells Fargo Q1 Profit Soars Seven-fold, Results Top Estimates - Quick Facts  Wells Fargo & Co Q1 Profit Advances Wells Fargo Q1 21 Earnings Conference Call At 10:00 AM ET ",1.0
17,JPM,2021-04-14,07:00:00," JPMorgan Q1 Profit Soars, Results Top Estimates  JPMorgan Chase & Co. Reveals Gain In Q1 Profit JPMorgan Chase & Co. Q1 21 Earnings Conference Call At 8:30 AM ET ",1.0
18,GS,2021-04-14,07:30:00, Goldman Sachs Group Inc. Reports Rise In Q1 Bottom Line Goldman Sachs Group Q1 21 Earnings Conference Call At 9:30 AM ET ,1.0
19,PEP,2021-04-15,06:00:00, PepsiCo Q1 Profit Beats Estimates; Affirms Outlook  Pepsico Inc Q1 adjusted earnings Beat Estimates Pepsico Q1 21 Earnings Conference Call At 8:15 AM ET ,1.0
0,DAL,2021-04-15,08:45:00, Delta Air Lines Q1 21 Earnings Conference Call At 10:00 AM ET ,0
1,C,2021-04-15,08:00:00, Citigroup Inc. Q1 Profit Advances Citigroup Q1 21 Earnings Conference Call At 10:00 AM ET ,1
2,BAC,2021-04-15,06:45:00," Bank Of America Q1 Profit Climbs, Tops View; Plans $25 Bln Stock Repurchase - Quick Facts  Bank of America Corporation Q1 Earnings Climb Bank Of America Q1 21 Earnings Conference Call At 9:00 AM ET ",1
3,USB,2021-04-15,06:45:00, US Bancorp Q1 Earnings Climb US Bancorp Q1 21 Earnings Conference Call At 11:00 AM ET ,1
4,UNH,2021-04-15,05:55:00," UnitedHealth Group Raises Full Year Earnings Outlook - Quick Facts  Unitedhealth Group, Inc. Q1 adjusted earnings Beat Estimates Unitedhealth Group Q1 21 Earnings Conference Call At 8:45 AM ET ",1
5,BLK,2021-04-15,08:00:00, Blackrock Inc. Q1 adjusted earnings Beat Estimates Blackrock Q1 21 Earnings Conference Call At 8:30 AM ET ,1
6,SCHW,2021-04-15,08:45:00,,0
7,TFC,2021-04-15,08:00:00, Truist Financial Corporation Q1 adjusted earnings of $1.18 per share,1
8,PGR,2021-04-15,08:30:00,,0
9,MS,2021-04-16,07:30:00, Morgan Stanley Q1 Profit Beats Estimates  Morgan Stanley Q1 Earnings Climb Morgan Stanley Q1 21 Earnings Conference Call At 8:30 AM ET ,1
10,PNC,2021-04-16,06:45:00, PNC Financial Services Group Inc. Announces Increase In Q1 Bottom Line PNC Financial Services Group Q1 21 Earnings Conference Call At 9:00 AM ET ,1
11,BK,2021-04-16,06:30:00, The Bank of New York Mellon Corp. Q1 Income Drops The Bank Of New York Mellon Q1 21 Earnings Conference Call At 8:00 AM ET ,0
12,STT,2021-04-16,07:30:00, Invesco To Adopt State Street Alpha  State Street Corp. Bottom Line Drops In Q1 State Street Q1 21 Earnings Conference Call At 10:00 AM ET ,0
13,CFG,2021-04-16,07:00:00," Citizens Financial Group, Inc. Profit Rises In Q1 Citizens Financial Group Q1 21 Earnings Conference Call At 8:00 AM ET ",1
14,KO,2021-04-19,08:30:00," Coca-Cola Q1 Profit Declines 19%, But Results Top Estimates  Coca-Cola Company Plans To Sell Portion Of Shareholding In Coca-Cola Beverages Africa Via IPO  The Coca-Cola Company Q1 adjusted earnings Beat Estimates The Coca-Cola Q1 21 Earnings Conference Call At 8:30 AM ET ",0.5
15,MTB,2021-04-19,05:40:00, M&T Bank Corp. Bottom Line Climbs In Q1 M&T Bank Q1 21 Earnings Conference Call At 11:00 AM ET ,1
16,PLD,2021-04-19,08:00:00, Prologis Boosts FY21 Outlook - Quick Facts  ProLogis Q1 adjusted earnings Beat Estimates Prologis Q1 21 Earnings Conference Call At 12:00 PM ET ,1
17,PG,2021-04-20,07:00:00, Procter & Gamble To Hike Baby And Feminine Care Product Prices  Procter & Gamble Maintains 2021 Outlook; To Pay More Than $8 Bln In Dividends  Procter & Gamble Co. Q3 adjusted earnings  Procter & Gamble Q3 21 Earnings Conference Call At 8:30 AM ET ,0.5
18,JNJ,2021-04-20,07:00:00, EMA Says J&J Covid Vaccine's Benefits Outweigh Rare Blood Clot Risks  Johnson & Johnson Q1 Results Top Estimates  Johnson & Johnson Q1 adjusted earnings Beat Estimates Johnson & Johnson Q1 21 Earnings Conference Call At 8:30 AM ET ,1
19,CMA,2021-04-20,06:40:00, EARNINGS SUMMARY: Details of Comerica Inc. Q1 Earnings Report Comerica Q1 21 Earnings Conference Call At 8:00 AM ET ,1
0,TRV,2021-04-20,06:57:00," The Travelers Companies Q1 21 Earnings Conference Call At 9:00 AM ET  Travelers Cos. Boosts Qtly. Dividend 4%, Authorizes Addl. $5 Bln Share Buyback - Quick Facts  The Travelers Companies  Inc. Q1 adjusted earnings Beat Estimates",1
